Date,SPY,SPY_vol,AAPl,AAPl_vol,MSFT,MSFT_vol
2006-07-03,96.09,23914000,7.17,48692700,17.44,25711400
2006-07-05,95.55,69653400,7.05,129560200,17.18,53093500
2006-07-06,95.82,50100300,6.9,158302200,17.27,44775200
2006-07-07,95.2,81626500,6.85,199840200,17.14,63168800
2006-07-10,95.38,60964100,6.8,132336400,17.29,50565100
2006-07-11,95.8,73640800,6.88,206255700,16.99,88676300
2006-07-12,94.78,82561300,6.55,231832300,16.66,77379300
2006-07-13,93.24,102405700,6.46,312476500,16.38,73099500
2006-07-14,92.88,103242500,6.27,248259200,16.4,67499400
2006-07-17,92.74,81159000,6.48,256135600,16.54,37053500
2006-07-18,93.21,122771000,6.54,250112100,16.73,65047300
2006-07-19,94.51,133565300,6.69,347685800,17.21,82188200
2006-07-20,93.86,112259800,7.48,493036600,16.81,76605200
2006-07-21,93.2,101560000,7.51,222973100,17.56,175483800
2006-07-24,94.9,92884000,7.6,180714100,17.66,59586700
2006-07-25,95.24,95480700,7.66,147267400,17.82,60075800
2006-07-26,95.37,84525800,7.9,224606900,17.93,54942100
2006-07-27,95.27,87257100,7.84,183761200,17.56,85386800
2006-07-28,96.23,82137000,8.11,172876900,17.84,51705800
2006-07-31,96.13,49593100,8.4,223210400,17.7,40254400
2006-08-01,95.66,65225600,8.31,177941400,17.65,49168700
2006-08-02,96.3,64770900,8.43,137692100,17.88,46462000
2006-08-03,96.56,63693800,8.61,210261100,17.81,43155300
2006-08-04,96.4,96294200,8.45,463216600,17.87,45690400
2006-08-07,96.17,45377300,8.31,311378200,17.82,36862400
2006-08-08,95.8,90901300,8.01,249466000,17.91,58171300
2006-08-09,95.48,78910600,7.86,238959700,17.98,44405700
2006-08-10,95.77,69322300,7.92,174440000,17.99,31753400
2006-08-11,95.5,47482200,7.87,194382300,17.97,30255500
2006-08-14,95.58,57839000,7.91,179405100,18.05,47831900
2006-08-15,96.72,68143000,8.22,215338200,18.18,48994500
2006-08-16,97.52,71737600,8.41,195321000,18.24,52373600
2006-08-17,97.77,70992800,8.36,145287100,18.24,45674800
2006-08-18,98.27,58288400,8.4,134088500,19.04,128414800
2006-08-21,97.85,42133600,8.23,131556600,19.29,88398300
2006-08-22,97.84,60839900,8.36,144242000,18.92,89312400
2006-08-23,97.57,66592100,8.32,134064700,18.95,44648500
2006-08-24,97.49,57983000,8.39,163797900,19.01,35933300
2006-08-25,97.61,41756000,8.5,135989700,19.09,33115900
2006-08-28,98.07,52681500,8.28,184540300,19.16,34190900
2006-08-29,98.18,61817800,8.22,236833100,19.08,42711200
2006-08-30,98.24,50052200,8.28,170035600,19.05,30283100
2006-08-31,98.23,37510300,8.39,143674300,18.98,26380500
2006-09-01,98.82,48794500,8.46,102123700,19.08,31594600
2006-09-05,99.0,52348300,8.84,253114400,18.91,44222400
2006-09-06,98.13,53795600,8.66,243525800,18.91,50160400
2006-09-07,97.68,86269400,9.0,316989400,18.78,51266900
2006-09-08,97.96,45096300,8.97,223980400,18.9,36866800
2006-09-11,98.06,68496600,8.97,237281100,19.13,55608200
2006-09-12,99.02,69875600,8.98,421171800,19.15,52248800
2006-09-13,99.42,62898400,9.18,286534500,19.18,37706700
2006-09-14,99.43,57805400,9.17,200432400,19.44,74324500
2006-09-15,99.66,76703100,9.16,245463400,19.83,126057700
2006-09-18,99.79,64154100,9.14,176319500,19.78,49135000
2006-09-19,99.55,92089100,9.12,177512300,19.83,43039100
2006-09-20,100.07,75204100,9.31,205697800,20.07,71676400
2006-09-21,99.59,88932500,9.23,198531200,19.86,58495100
2006-09-22,99.29,65966800,9.03,166278000,19.69,47712500
2006-09-25,100.05,92299100,9.37,214748100,19.9,67903900
2006-09-26,100.88,73962700,9.6,275737000,20.08,54766500
2006-09-27,101.0,82432200,9.45,202593300,20.26,66233900
2006-09-28,100.97,58597500,9.52,180902400,20.23,44179700
2006-09-29,100.88,47966600,9.52,101453100,20.19,34283500
2006-10-02,100.5,51687400,9.26,178159800,20.2,52908100
2006-10-03,100.72,73108100,9.16,197677200,20.21,39386200
2006-10-04,101.89,80890500,9.32,207270700,20.63,82191200
2006-10-05,102.09,60505900,9.25,170970800,20.62,81967200
2006-10-06,101.96,64983600,9.18,116739700,20.58,36452200
2006-10-09,102.02,41176800,9.23,109555600,20.47,33366300
2006-10-10,102.16,56403700,9.13,132897100,20.45,34598500
2006-10-11,102.04,104071800,9.06,142963800,20.34,37219600
2006-10-12,102.92,59158600,9.31,148213800,20.84,120174900
2006-10-13,103.19,53944000,9.28,171049200,20.95,129751900
2006-10-16,103.34,42273000,9.32,127173200,21.01,49744800
2006-10-17,103.02,90500600,9.19,120231300,21.0,40122600
2006-10-18,103.16,86848600,9.22,283476900,21.06,40630800
2006-10-19,103.32,64063200,9.77,378244300,20.89,44730800
2006-10-20,103.34,48094500,9.89,159853400,20.99,48887800
2006-10-23,103.82,66219900,10.07,208126800,21.01,48525000
2006-10-24,104.13,53234900,10.02,115803100,20.88,61409600
2006-10-25,104.48,78105400,10.1,121303700,20.9,40717100
2006-10-26,104.81,66843700,10.16,108189200,20.93,69964200
2006-10-27,104.15,80238000,9.94,148741600,20.93,89060100
2006-10-30,104.08,49717800,9.95,124979400,21.07,47296800
2006-10-31,104.06,71274100,10.03,125368600,21.2,61861700
2006-11-01,103.36,83005600,9.79,152798100,21.27,75895900
2006-11-02,103.3,60693100,9.77,116370800,21.24,58674400
2006-11-03,103.12,71346400,9.68,107972200,21.21,41124500
2006-11-06,104.28,63303300,9.86,108644200,21.3,60446200
2006-11-07,104.68,63318900,9.96,131483100,21.38,56511200
2006-11-08,104.91,87517800,10.2,172729200,21.4,77403300
2006-11-09,104.36,95916300,10.31,230763400,21.61,89407500
2006-11-10,104.4,48991500,10.28,93466100,21.59,37855100
2006-11-13,104.66,59398200,10.43,112668500,21.67,47271800
2006-11-14,105.44,96704000,10.51,147238700,21.66,63012500
2006-11-15,105.75,76509600,10.39,163830800,21.58,63943200
2006-11-16,106.02,76728800,10.59,173485200,21.83,64328500
2006-11-17,106.05,56353800,10.62,116606000,21.78,49356700
2006-11-20,106.11,69174200,10.69,142698500,22.15,85703800
2006-11-21,106.21,51367900,10.96,155666700,22.17,66446600
2006-11-22,106.43,45505300,11.17,167985300,22.17,43907200
2006-11-24,105.99,30998000,11.33,129669400,22.05,20456700
2006-11-27,104.54,84545100,11.07,268709000,21.84,72722100
2006-11-28,104.99,106652900,11.35,259043400,21.78,52602300
2006-11-29,106.09,90034900,11.35,289270800,21.91,58775100
2006-11-30,106.13,83994300,11.34,217621600,21.75,53297400
2006-12-01,105.9,126080000,11.29,198769900,21.58,72257000
2006-12-04,106.7,87813200,11.27,177384200,21.73,55123400
2006-12-05,107.17,73374400,11.29,165709600,21.58,45606000
2006-12-06,107.07,53253200,11.11,159546100,21.48,48564100
2006-12-07,106.61,62857400,10.76,251206900,21.38,46831100
2006-12-08,106.8,79625500,10.92,196069300,21.78,108854900
2006-12-11,107.11,39779400,10.98,124945100,21.89,107712000
2006-12-12,107.03,77451600,10.65,256655000,21.81,68529400
2006-12-13,107.14,55520200,11.01,214263000,21.89,46002500
2006-12-14,108.09,64755200,10.95,208082700,22.28,85866500
2006-12-15,108.1,70857400,10.85,184984800,22.37,102783700
2006-12-18,107.8,48954600,10.57,180394200,22.15,56986800
2006-12-19,108.01,65023600,10.67,227851400,22.22,53822100
2006-12-20,107.94,41469600,10.48,141922900,22.29,31202100
2006-12-21,107.55,48698400,10.25,225899800,22.21,32270500
2006-12-22,106.89,62069100,10.17,153325900,21.96,37971700
2006-12-26,107.52,32696900,10.08,122672200,22.22,37098300
2006-12-27,108.23,39727100,10.08,483938700,22.24,31248400
2006-12-28,108.0,37288800,10.0,279969200,22.21,26690600
2006-12-29,107.55,45461200,10.49,269107300,22.12,41739800
2007-01-03,107.36,94807600,10.36,309579900,22.12,76935100
2007-01-04,107.59,69620600,10.59,211815100,22.09,45774500
2007-01-05,106.73,76645300,10.52,208685400,21.96,44607200
2007-01-08,107.22,71655000,10.57,199276700,22.18,50220200
2007-01-09,107.13,75680100,11.45,837324600,22.2,44636600
2007-01-10,107.49,72428000,12.0,738220000,21.98,55017400
2007-01-11,107.96,54476800,11.85,360063200,22.75,99464300
2007-01-12,108.78,55370600,11.7,328172600,23.12,103972500
2007-01-16,108.57,44871300,12.01,311019100,23.09,62379600
2007-01-17,108.61,50241400,11.74,411565000,23.04,58519600
2007-01-18,108.25,68177300,11.02,591151400,22.97,56364300
2007-01-19,108.46,56973000,10.94,341118400,23.05,75826900
2007-01-22,108.13,60253600,10.73,363506500,22.76,56143900
2007-01-23,108.45,54064400,10.6,301856100,22.78,49171200
2007-01-24,109.32,55834700,10.72,231953400,23.04,58527800
2007-01-25,108.04,73583800,10.67,226493400,22.56,97378700
2007-01-26,107.94,67255600,10.56,246718500,22.67,96103700
2007-01-29,107.88,66114600,10.63,225416100,22.62,57605900
2007-01-30,108.44,70407600,10.58,144492600,22.58,61900400
2007-01-31,109.17,91868600,10.6,214017300,22.86,73968400
2007-02-01,109.82,69312400,10.48,166085500,22.64,55355800
2007-02-02,109.97,49607000,10.48,155382500,22.37,60401700
2007-02-05,110.0,45705300,10.38,144713100,21.94,99102100
2007-02-06,110.03,57081300,10.41,216098400,21.86,79281100
2007-02-07,110.28,55669700,10.65,266706300,21.76,65145500
2007-02-08,110.13,70641000,10.66,169757700,21.68,48749000
2007-02-09,109.31,79084400,10.3,215135200,21.47,69823100
2007-02-12,108.94,65657000,10.5,181017900,21.44,52774400
2007-02-13,109.86,64081800,10.47,145246500,21.57,50348100
2007-02-14,110.58,66039400,10.55,126995400,21.86,55588600
2007-02-15,110.72,38715200,10.54,90915300,21.9,63858100
2007-02-16,110.67,39841800,10.49,99967000,21.37,109340300
2007-02-20,110.91,56911800,10.62,154425600,21.43,53978200
2007-02-21,110.86,63971600,11.03,288828400,21.82,68604900
2007-02-22,110.78,79067400,11.07,209556200,21.85,57754400
2007-02-23,110.34,71966200,11.02,129473400,21.49,63787100
2007-02-26,110.25,69192800,10.95,153962200,21.61,63481900
2007-02-27,105.94,274466500,10.38,286453300,20.72,87143300
2007-02-28,107.03,177536300,10.46,229868800,20.94,86333300
2007-03-01,106.71,212828600,10.77,353882200,20.88,80175700
2007-03-02,105.31,162574000,10.56,215000100,20.64,63254700
2007-03-05,104.31,143750400,10.68,209724900,20.48,56454300
2007-03-06,106.09,143333300,10.91,180796700,20.69,49361800
2007-03-07,105.99,115144900,10.85,156571100,20.53,52044700
2007-03-08,106.88,117891600,10.88,127752800,20.31,72175200
2007-03-09,106.91,107765100,10.88,112959000,20.29,80125000
2007-03-12,107.07,80366900,11.11,182352100,20.4,36516400
2007-03-13,104.99,190605200,10.93,216972700,19.87,75169500
2007-03-14,105.77,231853800,11.13,199146500,20.37,75730300
2007-03-15,105.92,132435900,11.08,139874700,20.28,51757100
2007-03-16,105.62,121531600,11.08,142926000,20.32,65055300
2007-03-19,106.89,96161200,11.27,178240300,20.69,49412000
2007-03-20,107.48,82147400,11.31,122229100,20.7,47902400
2007-03-21,109.25,152368700,11.61,171724000,21.2,72808200
2007-03-22,109.17,118942200,11.62,140373100,21.02,47934900
2007-03-23,109.33,74416800,11.57,112721000,20.83,50519800
2007-03-26,109.18,113787500,11.85,216246800,20.98,47491500
2007-03-27,108.92,99864600,11.81,233013200,20.61,58979800
2007-03-28,108.13,152907900,11.53,235584300,20.55,46947000
2007-03-29,108.24,139432700,11.59,181430900,20.63,42629900
2007-03-30,108.27,128194100,11.49,150139500,20.72,47061000
2007-04-02,108.39,79416400,11.58,125498100,20.62,41977600
2007-04-03,109.55,82417800,11.69,145983600,20.72,39821300
2007-04-04,109.68,63995200,11.66,119196000,21.19,63244200
2007-04-05,109.97,46822800,11.71,88879000,21.23,30131200
2007-04-09,110.13,50967400,11.58,103335400,21.24,31384600
2007-04-10,110.26,56620000,11.66,88116700,21.11,38643100
2007-04-11,109.81,106365700,11.45,137254600,20.9,44050200
2007-04-12,110.29,115534400,11.4,164168900,21.22,43762100
2007-04-13,110.8,84287000,11.16,179985400,21.27,36002900
2007-04-16,111.85,83064600,11.31,152258400,21.36,30740100
2007-04-17,112.15,108424100,11.17,187980100,21.45,33170200
2007-04-18,112.28,88345300,11.18,116011000,21.26,41778400
2007-04-19,112.25,102947700,11.16,106478400,21.33,43648800
2007-04-20,113.31,124114100,11.25,130694900,21.58,60311500
2007-04-23,112.89,77270800,11.56,195072500,21.4,41739100
2007-04-24,112.93,114471000,11.53,263813200,21.4,34236700
2007-04-25,113.97,108418800,11.79,296786000,21.55,39475000
2007-04-26,114.1,88741600,12.22,434444500,21.64,68760300
2007-04-27,114.01,108191100,12.36,174850900,22.39,128298800
2007-04-30,113.06,100874100,12.34,154127400,22.26,67788800
2007-05-01,113.35,134342700,12.3,133130900,22.6,73539300
2007-05-02,114.02,87129800,12.42,126286300,22.76,80686700
2007-05-03,114.63,86569700,12.42,144019400,23.03,82036800
2007-05-04,115.07,96409000,12.47,95496800,22.72,104385900
2007-05-07,115.09,63461400,12.85,215389300,22.83,59889100
2007-05-08,114.94,80584000,12.99,195999300,22.86,60551700
2007-05-09,115.25,102070100,13.22,179439400,22.88,51735000
2007-05-10,114.05,153617800,13.27,299314400,22.74,55398600
2007-05-11,115.02,113408900,13.45,163424100,22.97,43425300
2007-05-14,114.77,108027500,13.52,162986600,23.03,70188500
2007-05-15,114.8,180673300,13.3,238628600,23.05,75013900
2007-05-16,115.59,114166500,13.27,281691900,23.17,45833600
2007-05-17,115.36,101132800,13.53,183822800,23.11,41045600
2007-05-18,116.36,99182000,13.61,155336300,23.0,58453000
2007-05-21,116.3,174664600,13.85,159973100,23.16,41836400
2007-05-22,116.21,82148800,14.04,143102400,22.89,39999500
2007-05-23,116.23,133786600,13.96,227843700,22.81,46322500
2007-05-24,115.17,187593000,13.69,221840500,22.5,64046400
2007-05-25,115.65,83309200,14.05,158239900,22.73,47726500
2007-05-29,116.07,82020000,14.14,161423500,22.97,42373100
2007-05-30,117.02,129013600,14.69,369611200,23.2,57376800
2007-05-31,116.9,114866700,14.99,324266600,22.89,85290500
2007-06-01,117.48,107771700,14.64,221315500,22.82,39469400
2007-06-04,117.49,78008800,15.01,221668300,22.91,41434500
2007-06-05,117.03,126917900,15.17,230196400,22.81,44265000
2007-06-06,115.77,164096800,15.29,278060300,22.59,38217500
2007-06-07,113.68,232414600,15.34,478769900,22.09,71971400
2007-06-08,115.16,175886000,15.4,310420600,22.41,61346200
2007-06-11,115.36,102015600,14.86,468564600,22.39,48467400
2007-06-12,114.1,233898000,14.89,356641600,22.26,56981800
2007-06-13,115.81,193208200,14.53,430338300,22.67,64435600
2007-06-14,116.55,146396500,14.69,243316500,22.76,59065700
2007-06-15,117.21,154030800,14.9,202804700,22.74,100933000
2007-06-18,117.07,88537500,15.47,227651200,22.76,45412600
2007-06-19,117.36,110851700,15.29,235756500,22.72,46802600
2007-06-20,115.73,177119700,15.03,224378000,22.38,46861600
2007-06-21,116.37,205262000,15.32,216761300,22.54,56564800
2007-06-22,115.28,204964700,15.21,157969000,22.0,86219900
2007-06-25,114.73,232014400,15.13,241350900,22.0,53905800
2007-06-26,113.55,198445700,14.8,336251300,22.02,48340300
2007-06-27,115.17,213638000,15.07,243674200,22.28,53468600
2007-06-28,115.15,157705000,14.91,209535900,22.25,46055200
2007-06-29,115.19,199701800,15.09,284460400,21.98,71193900
2007-07-02,116.23,103357000,15.0,248715600,22.18,47316000
2007-07-03,116.65,54048400,15.73,290620400,22.39,35202600
2007-07-05,116.53,89279000,16.42,363262900,22.37,47838500
2007-07-06,117.14,81109000,16.36,218673700,22.35,57541000
2007-07-09,117.23,72348100,16.12,248955000,22.28,33831400
2007-07-10,115.56,180362600,16.37,313751900,21.88,66013500
2007-07-11,116.38,175607600,16.37,205443000,22.0,48017000
2007-07-12,118.22,133882500,16.58,176152200,22.43,54302400
2007-07-13,118.57,111794300,17.03,226901500,22.24,42173000
2007-07-16,118.56,98378700,17.08,234028200,22.4,48023200
2007-07-17,118.5,126201300,17.18,177489900,22.96,77539600
2007-07-18,118.28,237887400,17.08,189214200,23.06,64414400
2007-07-19,118.74,145212700,17.31,183222900,23.5,121159300
2007-07-20,117.54,245502500,17.78,291943400,23.24,98292600
2007-07-23,117.9,121183900,17.77,259122500,23.26,48910600
2007-07-24,115.85,256732400,16.68,448823200,22.97,59729300
2007-07-25,116.09,265214500,16.98,374045700,22.91,54950100
2007-07-26,113.34,467592500,18.06,546657300,22.36,87025300
2007-07-27,111.11,422987600,17.79,290274600,21.92,69214600
2007-07-30,112.85,283017500,17.49,276747100,21.93,67499600
2007-07-31,111.58,316976700,16.29,440598200,21.62,66554000
2007-08-01,112.13,467670000,16.7,437539200,21.85,80006300
2007-08-02,113.02,294758400,16.88,213161200,22.02,47938300
2007-08-03,110.11,359398200,16.31,169796900,21.6,61535500
2007-08-06,111.96,324980000,16.73,231292600,22.03,59530500
2007-08-07,113.15,232568700,16.7,237484100,22.04,49163000
2007-08-08,114.73,274930600,16.57,202024200,22.38,52898600
2007-08-09,111.33,357622100,15.63,281348900,21.85,72964500
2007-08-10,110.81,411018400,15.46,352687300,21.41,76576200
2007-08-13,111.21,181917200,15.8,188227900,21.35,55492300
2007-08-14,109.51,264134500,15.34,184751700,21.16,42944100
2007-08-15,108.0,323834000,14.83,248213000,21.03,48117700
2007-08-16,108.81,546743700,14.48,466672500,20.82,81447400
2007-08-17,110.81,388218100,15.1,298765600,21.15,76747700
2007-08-20,110.75,187320400,15.12,200829300,21.15,49952000
2007-08-21,110.98,157066400,15.78,325761800,21.01,50786200
2007-08-22,112.29,173156700,16.39,265441400,21.12,44763500
2007-08-23,112.19,203915300,16.21,216709500,21.18,33886600
2007-08-24,113.58,128901900,16.73,227958500,21.56,45158900
2007-08-27,112.52,113024300,16.36,176859900,21.32,32789500
2007-08-28,110.05,219790700,15.68,294841400,20.91,43924400
2007-08-29,112.21,207654200,16.58,291715200,21.4,45753700
2007-08-30,111.91,191817300,16.85,358895600,21.29,33690700
2007-08-31,113.01,185477500,17.13,219221800,21.5,42511900
2007-09-04,114.15,120062000,17.83,329210700,21.56,45689600
2007-09-05,113.17,166261800,16.91,582055600,21.32,47669800
2007-09-06,113.43,127878400,16.7,475315400,21.64,45430800
2007-09-07,111.85,235447600,16.3,357644000,21.29,52160900
2007-09-10,111.64,192305900,16.91,371959700,21.32,37247600
2007-09-11,112.94,162081900,16.76,242971400,21.65,34380800
2007-09-12,113.23,149554600,16.92,255692500,21.65,42364700
2007-09-13,114.02,154079000,16.97,164040800,21.83,35288600
2007-09-14,114.02,121911000,17.17,151830000,21.74,33496600
2007-09-17,113.4,109870800,17.12,198342900,21.5,39536500
2007-09-18,116.74,263759500,17.43,266022400,21.65,77462400
2007-09-19,117.43,193779900,17.41,256720100,21.46,94242200
2007-09-20,116.6,175186800,17.35,172960200,21.27,67168900
2007-09-21,116.92,141457500,17.83,284720100,21.44,135636100
2007-09-24,116.7,139450200,18.34,263040400,21.77,104459800
2007-09-25,116.47,142289900,18.94,298137700,22.13,75621000
2007-09-26,117.09,135547000,18.89,243817000,22.08,60337000
2007-09-27,117.78,102713300,19.11,164549700,22.07,43407100
2007-09-28,117.39,133372100,18.98,153775300,22.05,45819100
2007-10-01,118.71,148162300,19.33,209267100,22.28,43875100
2007-10-02,118.55,112978800,19.6,198017400,22.23,33700900
2007-10-03,118.31,119055900,19.53,173129600,22.04,37633900
2007-10-04,118.5,76864400,19.32,164239600,22.24,37868000
2007-10-05,119.9,134579700,19.97,235867800,22.34,45012300
2007-10-08,119.27,71280400,20.77,208982200,22.34,30265400
2007-10-09,120.39,94054300,20.76,276071600,22.53,63603100
2007-10-10,120.19,101711100,20.63,166897500,22.63,32251500
2007-10-11,119.61,233529100,20.06,410998000,22.39,50788400
2007-10-12,120.27,124546700,20.68,247044000,22.58,31121100
2007-10-15,119.26,161151900,20.65,269482500,22.49,47150500
2007-10-16,118.31,166525700,20.97,266957600,22.69,56286200
2007-10-17,118.67,216687300,21.36,281903300,23.26,86092400
2007-10-18,118.24,148367500,21.46,205919000,23.32,49208600
2007-10-19,115.15,297169900,21.08,322945000,22.58,75200200
2007-10-22,115.82,261989800,21.56,412374900,22.84,58785100
2007-10-23,116.76,180085100,23.02,448791000,23.13,49956200
2007-10-24,116.54,326694200,22.99,322120400,23.39,77979200
2007-10-25,116.82,237374500,22.6,243400500,23.94,169588700
2007-10-26,118.19,176484000,22.84,176719200,26.22,288121200
2007-10-29,118.58,106841000,22.89,135138500,25.88,114655600
2007-10-30,117.76,132981600,23.13,234853500,26.62,107297300
2007-10-31,118.98,220954400,23.49,208327700,27.55,185635800
2007-11-01,116.2,333040800,23.18,201259100,27.74,152078800
2007-11-02,116.33,331228200,23.23,250528600,27.74,96389800
2007-11-05,115.44,226841000,23.03,201044200,27.49,75485400
2007-11-06,117.0,177800500,23.72,238681800,27.25,100966700
2007-11-07,113.8,306639700,23.04,248581900,26.59,74897800
2007-11-08,113.22,374509900,21.7,472594500,26.0,133742400
2007-11-09,111.66,277745100,20.45,381595200,25.25,125136900
2007-11-12,110.56,243087800,19.02,442266300,24.99,84865200
2007-11-13,113.93,191117400,21.02,434861700,25.88,104311500
